Poem Name,Poet,Line,Metaphor present or not,Count of the metaphor,Metaphorical terms,Book,Year
ගිහි සිසිල,දයාසේන ගුණසිංහ,කහවණු පැහැයෙන් ගුලිවී,yes,1,කහවණු පැහැයෙන් ගුලිවී,රන් තැටියක කදුලු,1974
ගිහි සිසිල,දයාසේන ගුණසිංහ,හිඹුටු ඉදෙන බඩ වැටිවල,no,0,unknown,රන් තැටියක කදුලු,1974
ගිහි සිසිල,දයාසේන ගුණසිංහ,කොරවක් පිළිසඳර මැදින්,no,0,unknown,රන් තැටියක කදුලු,1974
ගිහි සිසිල,දයාසේන ගුණසිංහ,නැවත නිදැල්ලේ යන විට,no,0,unknown,රන් තැටියක කදුලු,1974
රුදුරු සොඳුරු රාත්‍රිය,දයාසේන ගුණසිංහ,යහන වෙත දිගුවන ඇගෙ සරාගී බැල්ම,no,0,unknown,දොරමඬලාව ,1991
රුදුරු සොඳුරු රාත්‍රිය,දයාසේන ගුණසිංහ,කැඳවයි නැවත අයදියි සලා ඇසිපිය සෙමර,no,0,unknown,දොරමඬලාව ,1991
රුදුරු සොඳුරු රාත්‍රිය,දයාසේන ගුණසිංහ,පසිඳුරන් උමතුවෙන් වයන යක් බෙර හඬට,yes,1,පසිඳුරන් උමතුවෙන් වයන යක් බෙර හඬට,දොරමඬලාව ,1991
රුදුරු සොඳුරු රාත්‍රිය,දයාසේන ගුණසිංහ,සත්සියක් පිරිවර ගිය මහ පා නඟන්නට,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,නුඹේ වත දෙස බැලිම් දකිනු වස් ප්‍රභාතය,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,පුතුනි කිම එහි ළහිරු මුවා කළ ගන අඳුර,yes,1,ළහිරු මුවා කළ ගන අඳුර,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,දුටුමතින් සිත් සතන් පහන් කළ යුතු දෑස,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,නොදිලුණේ කියනු කිම උදා තරු යුගලක්ව,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,අරා විනිසුරු අසුන බලන සේ නුඹ මදෙස,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,හැඟෙන්නේ ඇයි මසිත නුඹේ වත දුටු විගස,no,0,unknown,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,මා නොවේ සොරා ගත්තේ නුඹේ ප්‍රභාතය,yes,1,ගත්තේ නුඹේ ප්‍රභාතය,දොරමඬලාව ,1991
මහ මගදී හමු වූ පාසල් දරුවෙකුට,දයාසේන ගුණසිංහ ,කියා හඬ නගනු බැරි සේ ගොළුය මගේ දිව,no,0,unknown,දොරමඬලාව ,1991
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,සුළඟ දැගලුම් නොදේවී,no,0,unknown,ශක්තියේ පුෂ්පය ,1985
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,අහස ගොළු වී තිබේවී,yes,1,අහස ගොළු වී තිබේවී,ශක්තියේ පුෂ්පය ,1985
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,එක දිගට එක කුරුල්ලෙක් ඉඳ,no,0,unknown,ශක්තියේ පුෂ්පය ,1985
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,එක ම නාදෙන් ගයාවී,no,0,unknown,ශක්තියේ පුෂ්පය ,1985
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,එවන් මොහොතක හැම වෙලේමත්,no,0,unknown,ශක්තියේ පුෂ්පය ,1985
එක ම කුරුල්ලා ගේ එක ම නාදය,ධර්මසිරි රාජපක්ෂ,නුඹව සිහියට නැඟේවී,no,0,unknown,ශක්තියේ පුෂ්පය ,1985
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,පාළුවෙන් පුරන් වූ ඈත වෙල් එළිය මෙන්,no,0,unknown,ආලින්දය ,1988
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,මගේ සිත පුරන් වී ඇත. මෙදින ශෝකයෙන්,yes,1,මගේ සිත පුරන් වී ඇත,ආලින්දය ,1988
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,කොළ හැළුණු මිදුල මත නගා සර සර හඬක්,no,0,unknown,ආලින්දය ,1988
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,පාන් පැල ළඟට යන අම්මාගේ සේයාව,no,0,unknown,ආලින්දය ,1988
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,සැඳෑ එළියේ ඇඳෙන සංසාර සෙවණැල්ල,no,0,unknown,ආලින්දය ,1988
ලීස්තර වැට,එරික් ඉලයප් ආරච්චි,බලා සිටියෙමි අදත් ලීස්තර වැට මැදින්.,no,0,unknown,ආලින්දය ,1988
ශිල්ප දක්වන තුරු,සෙනරත් ගොන්සල්කෝරාල,මහා වංශය ද ජාතක පොත ද අතර මැද,no,0,unknown,සුභ උදෑසන,1988
ශිල්ප දක්වන තුරු,සෙනරත් ගොන්සල්කෝරාල,දෑත බැඳ භාවනාවෙන් සිටින හිටිවනම,no,0,unknown,සුභ උදෑසන,1988
ශිල්ප දක්වන තුරු,සෙනරත් ගොන්සල්කෝරාල,පිළිම පුරුෂයෙකි පොත් රාක්කය මත සිටින,yes,1,පිළිම පුරුෂයෙකි,සුභ උදෑසන,1988
ශිල්ප දක්වන තුරු,සෙනරත් ගොන්සල්කෝරාල,පෙනේ මට නැණ මඬල හා ශක්තියේ දෑත.,no,0,unknown,සුභ උදෑසන,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,රිය එක නින්නාද කළ,yes,1,රිය එක නින්නාද කළ,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,නැටුම්,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,කෙළි කවට සිනා,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,මළගෙට,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,හරියටම හැතැප්මයක් මෙහාදි,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,නතර කොට,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,පැළැන්දහ,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,ඔවුහු,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,සෝක මුණු,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,ගිලුණු නෙත් කෙවෙනි තුළ,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,කසිප්පුවෙන් ඉදිමුණු නෙතින්,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,හතර පස් දෙනෙකු තැන තැන,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,දොඩන වාචාල බස් කපා ගෙන,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,ඉඳ හිට,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,පොළොව දෙදරවා විත්,yes,1,පොළොව දෙදරවා විත්,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,සිරුරු විනිවිද යන,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,කම්පා නාදයකි,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
කාර්යාල කාර්ය සහායකගේ මරණය,ආරියවංශ රණවීර,ගෙ තුළ ගැහැණියකගේ,no,0,unknown,ගේ කුරුල්ලෝ සහ වී කුරුල්ලෝ,1988
වලව්වට වැසි ඇවිත්,නන්දන වීරසිංහ,දදුරු වුණු දොර ජනෙල් මානයේ උණුසුමක,yes,1,දදුරු වුණු දොර ජනෙල්,කිරි සුවඳැති රාත්‍රිය ,1990
වලව්වට වැසි ඇවිත්,නන්දන වීරසිංහ,සුව සිහිල නිදහසේ උරා බී සැප විඳින,no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
වලව්වට වැසි ඇවිත්,නන්දන වීරසිංහ,ලෝකයේ පුස්ම පිරිතිරෙන ලෙස විවිර වුණ,no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
වලව්වට වැසි ඇවිත්,නන්දන වීරසිංහ,වලව්වට සිව් දිගින් සුළං රැලි විත් නටන,no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
දුම්මල ගලට ගිය අම්මා,නන්දන වීරසිංහ,වැහි වැහැලා ගල ආඳා බඩේ උනා,yes,1,ගල ආඳා බඩේ උනා,ගිංගගේ විලාපය ,1984
දුම්මල ගලට ගිය අම්මා,නන්දන වීරසිංහ,අම්මා එදත් ඒ ගල මුදුනටම උනා,no,0,unknown,ගිංගගේ විලාපය ,1984
දුම්මල ගලට ගිය අම්මා,නන්දන වීරසිංහ,රූටා ගිහිං පාවුළ ගලටත් රිදුනා,no,0,unknown,ගිංගගේ විලාපය ,1984
දුම්මල ගලට ගිය අම්මා,නන්දන වීරසිංහ,අම්මා කිව් විලාපය තවමත් ඇසෙනා,no,0,unknown,ගිංගගේ විලාපය ,1984
හිකළාල් මුහුණ,නන්දන වීරසිංහ,මදිරා සුවඳ ගලනා හැන්දෑ වරුවේ,yes,1,මදිරා සුවඳ ගලනා,කිරි සුවඳැති රාත්‍රිය ,1990
හිකළාල් මුහුණ,නන්දන වීරසිංහ,බමරුන් ඇවිත් ගේ වට පැදකුණු කෙරුවේ,no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
හිකළාල් මුහුණ,නන්දන වීරසිංහ,"උන් මඟ හරින්නී, තොටමුණ ඔරු පළුවේ.",no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
හිකළාල් මුහුණ,නන්දන වීරසිංහ,තවමත් ඇගේ රූ සිරි ගඟුලෙන් මතුවේ.,no,0,unknown,කිරි සුවඳැති රාත්‍රිය ,1990
හුග ගසේ ගාථාව,කුමාර හෙට්ටිආරච්චි.,හිරු දියෙන්,yes,1,හිරු දියෙන්,රුවන් සක්මන ,1988
හුග ගසේ ගාථාව,කුමාර හෙට්ටිආරච්චි.,ගත දොවන්නී,no,0,unknown,රුවන් සක්මන ,1988
හුග ගසේ ගාථාව,කුමාර හෙට්ටිආරච්චි.,ධූලි ඔසරිය හඳින්නී,no,0,unknown,රුවන් සක්මන ,1988
හුග ගසේ ගාථාව,කුමාර හෙට්ටිආරච්චි.,සඳ දියෙන් අතු තෙම තෙමා,no,0,unknown,රුවන් සක්මන ,1988
හුග ගසේ ගාථාව,කුමාර හෙට්ටිආරච්චි.,ආදරෙන් අත වනන්නී,no,0,unknown,රුවන් සක්මන ,1988
බෝධි සත්ව ගබ්සාව,කුමාර හෙට්ටි ආරච්චි,සඳුන් සුවඳ මල් ගෝමර ළැම තොරණේ,no,0,unknown,රුවන් සක්මන ,1988
බෝධි සත්ව ගබ්සාව,කුමාර හෙට්ටි ආරච්චි,මැණික් කරඬු දෙතනේ රන් කිරි පිරුණේ,no,0,unknown,රුවන් සක්මන ,1988
බෝධි සත්ව ගබ්සාව,කුමාර හෙට්ටි ආරච්චි,අඳුන් තෙලින් නෑවෙන වදමල් යහනේ,yes,1,අඳුන් තෙලින් නෑවෙන වදමල් යහනේ,රුවන් සක්මන ,1988
බෝධි සත්ව ගබ්සාව,කුමාර හෙට්ටි ආරච්චි,ඔවුන් අතින් මෝරන දරුගැබ බිඳුනේ,no,0,unknown,රුවන් සක්මන ,1988
තාත්තා,කුමාර ලියනගේ,ඊට පස්සෙ,no,0,unknown,විමානයෙන් බසිනු මැනවි ,1988
තාත්තා,කුමාර ලියනගේ,එක දවසක් නුඹ ආවා,no,0,unknown,විමානයෙන් බසිනු මැනවි ,1988
තාත්තා,කුමාර ලියනගේ,ආයේ ආපහු නොයන්න,no,0,unknown,විමානයෙන් බසිනු මැනවි ,1988
තාත්තා,කුමාර ලියනගේ,කඳුළු වැහි පොදත් දීලා,yes,1,කඳුළු වැහි පොදත් දීලා,විමානයෙන් බසිනු මැනවි ,1988
තාත්තා,කුමාර ලියනගේ,ඉරුණ - කමිස - සරොම් තුවා,no,0,unknown,විමානයෙන් බසිනු මැනවි ,1988
තාත්තා,කුමාර ලියනගේ,බෑග් මල්ලකුත් පුරවා,no,0,unknown,විමානයෙන් බසිනු මැනවි ,1988
බුලු ගහ,ලාල් හෑගොඩ -,හැමුවා සුළඟ එකවරම,no,0,unknown,මා මිනිසෙක් ඔබ ගඟක් නිසා ,1994
බුලු ගහ,ලාල් හෑගොඩ -,නිවාගෙන කුප්පි ලාම්පුව,no,0,unknown,මා මිනිසෙක් ඔබ ගඟක් නිසා ,1994
බුලු ගහ,ලාල් හෑගොඩ -,ඇරඹුනා කුණාටුව,no,0,unknown,මා මිනිසෙක් ඔබ ගඟක් නිසා ,1994
බුලු ගහ,ලාල් හෑගොඩ -,ලෝකාන්ත මහා මේඝ වරුසාවට අඬගසා,yes,1,ලෝකාන්ත මහා මේඝ වරුසාවට,මා මිනිසෙක් ඔබ ගඟක් නිසා ,1994
බුලු ගහ,ලාල් හෑගොඩ -,වධක බෙර ගසාගෙන,no,0,unknown,මා මිනිසෙක් ඔබ ගඟක් නිසා ,1994
ලන්ඩන්ඩ්ගේ නුවර උඩුමාලෙක,ජයවඩු විතාන,දෑස තුළ ඇගේ මගෙ දෑසද පෙනිණි,yes,1,ඇගේ මගෙ දෑසද පෙනිණි,කළාලයක් වියමුව අපි,1984
ලන්ඩන්ඩ්ගේ නුවර උඩුමාලෙක,ජයවඩු විතාන,වාසනාව අත වැනුවා සේ දැනිණි,no,0,unknown,කළාලයක් වියමුව අපි,1984
ලන්ඩන්ඩ්ගේ නුවර උඩුමාලෙක,ජයවඩු විතාන,ආස කළ දෑසක් ඇය මා ළඟ තිබිණි,no,0,unknown,කළාලයක් වියමුව අපි,1984
ලන්ඩන්ඩ්ගේ නුවර උඩුමාලෙක,ජයවඩු විතාන,රෝස බඳුනකට පස් පොඩියක් පමණි,no,0,unknown,කළාලයක් වියමුව අපි,1984
මගේ උස් හඩින්,අතුල ජයදේව,ගෑනු අය ආවොතින් අප සමග එහි යන්ට,no,0,unknown,යදම් හඬ ,1976
මගේ උස් හඩින්,අතුල ජයදේව,අඬාලා හැපීලා පොළොවෙ පස් කනු නියත,yes,1,පොළොවෙ පස් කනු නියත,යදම් හඬ ,1976
මගේ උස් හඩින්,අතුල ජයදේව,ආදරෙන් සිටි නිසා තදින් ලොකු ළමයාට,no,0,unknown,යදම් හඬ ,1976
මගේ උස් හඩින්,අතුල ජයදේව,පොඩි එකා කැමති නම් ආවාට කමක් නැත,no,0,unknown,යදම් හඬ ,1976
දහමි සැපත,පියදාස සිරිසේන,පියතිස් ගැමුණු සැදැතිස් සිරිසඟ බෝ දී,no,0,unknown,කොලඔ කවි,1976
දහමි සැපත,පියදාස සිරිසේන,දෙටුතිස් මහලු පැරකුම් හිමි සඳ ආ දී,no,0,unknown,කොලඔ කවි,1976
දහමි සැපත,පියදාස සිරිසේන,දිය කුස් පතළ සිහලුන් දම් රැකි ආ දී,yes,1,දිය කුස් පතළ සිහලුන් දම්,කොලඔ කවි,1976
දහමි සැපත,පියදාස සිරිසේන,සහතොස් වම අදත් සලකමු සිතු පෑ දී,no,0,unknown,කොලඔ කවි,1976
පරලොවට පණිවුඩයක්,ජී. එච්. පෙරේරා,කොයික වැරදුනත් මේ නම් වරද්දන්ට එපා,no,0,unknown,කොලඔ කවි,1976
පරලොවට පණිවුඩයක්,ජී. එච්. පෙරේරා,කළුහම ලැබුනෝතින් වෙනෙ ඔක්කෝම පාඩුයි,yes,1,කළුහම ලැබුනෝතින් වෙනෙ ඔක්කෝම පාඩුයි,කොලඔ කවි,1976
පරලොවට පණිවුඩයක්,ජී. එච්. පෙරේරා,ඔළුගොඩි බිම ගස්සා කාගෙනුත් ගන්ට පූජා,no,0,unknown,කොලඔ කවි,1976
පරලොවට පණිවුඩයක්,ජී. එච්. පෙරේරා,ගම සුදුවට නැත්නම් සායමක්වත් ගෙනෙල්ලා.,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,ගැඹුරු මූදේ කිඳුරු නිදහන් තුළින් මුතු ගෙන තිබෙන ගංගා,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,හඳේ නො පෙනෙන එහා පැත්තේ රිදී මල්වතු වලට රිංගා,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,තාරකාවල මැණික් මාලිග මුදුන දේදුනු කොඩිය නංගා,yes,1,තාරකාවල මැණික් මාලිග මුදුන දේදුනු කොඩිය නංගා,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,ඔබේ නින්දට රැගෙන එන්නෙමි මගේ සිතුවිලි සිහින ගංගා,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,දවල් ගිනිගත් මගක යනවිට වලාවක් වී සෙවන දෙන්නම්,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,ඇඟෙන් ඩහදිය ගලන මොහොතක සුළඟ විමෙන් වැළඳ ගත්නම්,no,0,unknown,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,ඈත අහසේ පුංචි තරුවක් බවට පත් වී හිනා වෙන්නම්,yes,1,ඈත අහසේ පුංචි තරුවක්,කොලඔ කවි,1976
ලය මානය,පී. බී. අල්විස් පෙරේරා,මුදු වෙරළේ සිටිනු දුටු විට පෙරළි පෙරළී ළඟට එන්නම්,no,0,unknown,කොලඔ කවි,1976
දරු දුක,මීමන පේමතිලක,සිහිල් ලබා දෙමින් තුරින් කුසුම් රොනක් හලා,yes,1,සිහිල් ලබා දෙමින් තුරින් කුසුම් රොනක් හලා,කොලඔ කවි,1976
දරු දුක,මීමන පේමතිලක,දෙගංබඩක් තිබෙද්දි ඒ ගණන් නොගත් ලෙසින්,no,0,unknown,කොලඔ කවි,1976
දරු දුක,මීමන පේමතිලක,ගලා බසී ගඟක් අනේ මගේ පුතත් එ සේ,no,0,vunknown,කොලඔ කවි,1976
දරු දුක,මීමන පේමතිලක,දෙමාපියන් දුරින්මදා ගියා මරුන් වෙතේ,no,0,unknown,කොලඔ කවි,1976
ආගන්තුක සත්කාරය,විමලරත්න කුමාරගම,පිහියා පාර ලැබ ඔහුගේ නැගණි අනේ,no,0,unknown,unknown,
ආගන්තුක සත්කාරය,විමලරත්න කුමාරගම,මළ හැටි සිහිව මගෙ නෙත තෙත ගතිය දනේ,yes,1,මළ හැටි සිහිව මගෙ නෙත තෙත ගතිය දනේ,unknown,
ආගන්තුක සත්කාරය,විමලරත්න කුමාරගම,නෑඩුව නමුත් ඔහු නැගණිය මැරුණ දිනේ,no,0,unknown,unknown,
ආගන්තුක සත්කාරය,විමලරත්න කුමාරගම,උණගත් දාට වැලපෙයි නෙත කඳුලු පෙනේ,no,0,unknown,unknown,
අයියනායක,විමලරත්න කුමාරගම,දෙවි දේවතාවුන් සැරි සරන මහ ව නේ,no,0,unknown,unknown,
අයියනායක,විමලරත්න කුමාරගම,පවතින බලය ඇඟ ලොම් තුඩකට ද දැ නේ,yes,1,පවතින බලය ඇඟ ලොම් තුඩකට ද දැ නේ,unknown,
අයියනායක,විමලරත්න කුමාරගම,මොලයෙන් තමා ලෝකයෙ සුවය වැනසු නේ,no,0,unknown,unknown,
අයියනායක,විමලරත්න කුමාරගම,මගෙ ගැරහුමට නැත ඒ පිරිස යොමු වු නේ,no,0,unknown,unknown,
පිස සමර,කුමාරතුංග මුනිදාස,පිළිමලුන් මඬනා ම-වදන් අසා,yes,1,පිළිමලුන් මඬනා ම-වදන් අසා,unknown,
පිස සමර,කුමාරතුංග මුනිදාස,පිය තුමන් වැනි මැයි යන යම් පසෙක්,no,0,unknown,unknown,
පිස සමර,කුමාරතුංග මුනිදාස,පැනැ නැගේ ද මුවින් එහි උන්නවුන්,no,0,unknown,unknown,
පිස සමර,කුමාරතුංග මුනිදාස,මට නොවේ එ තරම් වන අන් ජයෙක්,no,0,unknown,unknown,
දර සුරතල්,කුමාරතුංග මුනිදාස,සඳ කැලුම් දෙවියන් ගෙ අමා දියෙන්,yes,1,සඳ කැලුම් දෙවියන් ගෙ අමා දියෙන්,unknown,
දර සුරතල්,කුමාරතුංග මුනිදාස,මැඩැ සමන් කුසුමන් පතැ ලා සෙමෙන්,no,0,unknown,unknown,
දර සුරතල්,කුමාරතුංග මුනිදාස,සිය වරක් පුලුනේ පෙඳ 'ගින් පෙළූ,no,0,unknown,unknown,
දර සුරතල්,කුමාරතුංග මුනිදාස,ඇඳ තිබී ද බඹා ඔබගේ සිනා,no,0,unknown,unknown,
මළවුන්ගේ අවුරුදු දා,එදිරිවීර සරත්චන්දූ,නොමඳ සිතුවිලි සීන බියකරු,no,0,unknown,unknown,
මළවුන්ගේ අවුරුදු දා,එදිරිවීර සරත්චන්දූ,බූත වෙස් ගෙන මා පෙළයි නිති,yes,1,බූත වෙස් ගෙන මා පෙළයි නිති,unknown,
සොඳුරු රුව,එදිරිවීර සරත්චන්දූ,පිය තෙපුල් ලෙල නුවන්,yes,1,පිය තෙපුල් ලෙල නුවන්,unknown,
සොඳුරු රුව,එදිරිවීර සරත්චන්දූ,ඡවි වර්ණ මුව කමල,yes,1,ඡවි වර්ණ මුව කමල,unknown,
සොඳුරු රුව,එදිරිවීර සරත්චන්දූ,ඈ සියල් මුත් කවර දේ,no,0,unknown,unknown,
සොඳුරු රුව,එදිරිවීර සරත්චන්දූ,වේ ද අහන නම්?,no,0,unknown,unknown,
රාත්‍රිය,එස්. මහින්ද හිමි,සමන් පිච්ච මල් ඉහිරුණු,no,0,unknown,unknown,
රාත්‍රිය,එස්. මහින්ද හිමි,නිල් තණකොළ පිට්ටනියක්,yes,1,නිල් තණකොළ පිට්ටනියක්,unknown,
රාත්‍රිය,එස්. මහින්ද හිමි,වගෙයි අහස අන්න බලනු,no,0,unknown,unknown,
රාත්‍රිය,එස්. මහින්ද හිමි,කොච්චර ලස්සනද රෑට,no,0,unknown,unknown,
හද,ආනන්ද රාජකරුණා,අමාවක යි නුඹ නැති දා,yes,1,අමාවක යි නුඹ නැති දා,unknown,
හද,ආනන්ද රාජකරුණා,අටවක නැමි පනාව දා,no,0,unknown,unknown,
බුදු මිහිර,ශ්‍රී චන්ද්‍රරත්න මානවසිංහ,පුතා දන්නෙ නෑ හඳ ඇති කාලෙට වනන්තරේ හරි වැඩ කෙරෙහි,no,0,unknown,unknown,
බුදු මිහිර,ශ්‍රී චන්ද්‍රරත්න මානවසිංහ,බෝසත්වරු බණ කතා කියද්දි වන දෙවඟනො මල්වල ලියතී,yes,1,දෙවඟනො මල්වල ලියතී,unknown,
පන්දම් වැට උඩින් සද පෑවූවා වැනි,ගුණදාස අමරසේකර,දුර එනකොට වැටකෙයියා මලක් වගෙයි,no,0,unknown,unknown,
පන්දම් වැට උඩින් සද පෑවූවා වැනි,ගුණදාස අමරසේකර,ළඟ එන කොට රිදියෙන් කළ වැඩක් වගෙයි,no,0,unknown,unknown,
පන්දම් වැට උඩින් සද පෑවූවා වැනි,ගුණදාස අමරසේකර,ගෙට එන කොට ගෙයි ඇවිලෙන පාන වගෙයි,no,0,unknown,unknown,
පන්දම් වැට උඩින් සද පෑවූවා වැනි,ගුණදාස අමරසේකර,මගෙ මැණිකේ මට මානෙල් මලක් වගෙයි,yes,1,මගෙ මැණිකේ මට මානෙල් මලක් වගෙයි,unknown,
වැස්ස,සරත් අමුණුගම,කලු ජනේලෙන් එපිට,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,කොඳුරමින් වැක්කෙරෙන,yes,1,කොඳුරමින් වැක්කෙරෙන,unknown,
වැස්ස,සරත් අමුණුගම,නැවුං උඳුවප් වැස්සෙ,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,අඳුරට හිරු පරාද වී,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,කන්ද උඩින් ගාටනවා,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,"නරඹන කල තාන්තුවෙන්,",no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,මා හද තව කකියවන්න,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,කල්පනාවේ අවතාරය,yes,1,කල්පනාවේ අවතාරය,unknown,
වැස්ස,සරත් අමුණුගම,ළඟට ඇවිත් අල්ලන් මා,no,0,unknown,unknown,
වැස්ස,සරත් අමුණුගම,ඈ ගැන මට මතක් කළා.,no,0,unknown,unknown,
වැස්ස,ධර්මසිරි රාජපක්ෂ,හෙණ අපොලනා රැයේ ගල් ඇන්ද සේ උස් ව,no,0,unknown,unknown,
වැස්ස,ධර්මසිරි රාජපක්ෂ,පිහිය මදිනා සඳේ මුවත දිලිසෙනු පෙනෙන,yes,1,පිහිය මදිනා සඳේ මුවත දිලිසෙනු පෙනෙන,unknown,
වැස්ස,ධර්මසිරි රාජපක්ෂ,ඒ පිහිය දිලිසුණේ නුඹත් බෝසතෙක් ව ද,no,0,unknown,unknown,
වැස්ස,ධර්මසිරි රාජපක්ෂ,සැදී පැහැදී බැතින පින් කෙරූ නිසා වද,no,0,unknown,unknown,
සියපත,රත්න ශ්‍රී විජේ‍සිංහ,සිය පතෙහි පෙති සියය සපිරේ,no,0,unknown,unknown,
සියපත,රත්න ශ්‍රී විජේ‍සිංහ,සිය ගුණෙනි මකරන්ද ඉහිරේ,yes,1,සිය ගුණෙනි මකරන්ද ඉහිරේ,unknown,
